,Unnamed: 0,Litres,PDF,Wiki,Имя,Short name,Отчество,Фамилия,Название,Ссылка,Score,Авт. Права,Дата смерти,Wiki id,Авт. права wiki
446,446,0,0,1,Анна,А,,Ахматова,Из книги „Тростник“,,1,0,"(5, 3, 1966)",Q80440,1
447,447,0,0,1,Анна,А,,Ахматова,Ветер войны,,1,0,"(5, 3, 1966)",Q80440,1
448,448,0,0,1,Анна,А,,Ахматова,"Не с теми я, кто бросил землю",,1,0,"(5, 3, 1966)",Q80440,1
449,449,0,0,1,Анна,А,,Ахматова,Что ты бродишь неприкаянный…,,1,0,"(5, 3, 1966)",Q80440,1
450,450,0,0,1,Анна,А,,Ахматова,И упало каменное слово,,1,0,"(5, 3, 1966)",Q80440,1
451,451,0,0,1,М.,М,И.,Цветаева,Книги в красном переплете,ru.wikisource.org/wiki/%D0%9A%D0%BD%D0%B8%D0%B3%D0%B8_%D0%B2_%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BC_%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%BB%D0%B5%D1%82%D0%B5,1,0,"(31, 8, 1941)",Q188526,0
452,452,0,0,1,М.,М,И.,Цветаева,"Моим стихам, написанным так рано","ru.wikisource.org/wiki/%D0%9C%D0%BE%D0%B8%D0%BC_%D1%81%D1%82%D0%B8%D1%85%D0%B0%D0%BC,_%D0%BD%D0%B0%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC_%D1%82%D0%B0%D0%BA_%D1%80%D0%B0%D0%BD%D0%BE",1,0,"(31, 8, 1941)",Q188526,0
453,453,0,0,1,М.,М,И.,Цветаева,"Идёшь, на меня похожий","ru.wikisource.org/wiki/%D0%98%D0%B4%D1%91%D1%88%D1%8C,_%D0%BD%D0%B0_%D0%BC%D0%B5%D0%BD%D1%8F_%D0%BF%D0%BE%D1%85%D0%BE%D0%B6%D0%B8%D0%B9",1,0,"(31, 8, 1941)",Q188526,0
454,454,0,0,1,М.,М,И.,Цветаева,Бабушке,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B1%D1%83%D1%88%D0%BA%D0%B5,1,0,"(31, 8, 1941)",Q188526,0
455,455,0,0,1,М.,М,И.,Цветаева,С большою нежностью,ru.wikisource.org/wiki/%D0%A1_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D1%8E_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%D1%8E,1,0,"(31, 8, 1941)",Q188526,0
456,456,0,0,1,М.,М,И.,Цветаева,Стихи о Москве,ru.wikisource.org/wiki/%D0%A1%D1%82%D0%B8%D1%85%D0%B8_%D0%BE_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5,1,0,"(31, 8, 1941)",Q188526,0
457,457,0,0,1,М.,М,И.,Цветаева,Родина,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0_(%D0%A6%D0%B2%D0%B5%D1%82%D0%B0%D0%B5%D0%B2%D0%B0),1,0,"(31, 8, 1941)",Q188526,0
458,458,0,0,1,М.,М,И.,Цветаева,"Мне нравится, что вы больны не мною","ru.wikisource.org/wiki/%D0%9C%D0%BD%D0%B5_%D0%BD%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%81%D1%8F,_%D1%87%D1%82%D0%BE_%D0%B2%D1%8B_%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B_%D0%BD%D0%B5_%D0%BC%D0%BD%D0%BE%D1%8E",1,0,"(31, 8, 1941)",Q188526,0
459,459,0,0,1,М.,М,И.,Цветаева,Откуда такая нежность?,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%BA%D1%83%D0%B4%D0%B0_%D1%82%D0%B0%D0%BA%D0%B0%D1%8F_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%3F,1,0,"(31, 8, 1941)",Q188526,0
460,460,0,0,1,М.,М,И.,Цветаева,Стихи к Блоку,ru.wikisource.org/wiki/%D0%A1%D1%82%D0%B8%D1%85%D0%B8_%D0%BA_%D0%91%D0%BB%D0%BE%D0%BA%D1%83,1,0,"(31, 8, 1941)",Q188526,0
461,461,0,0,1,М.,М,И.,Цветаева,Из цикла Ахматовой,ru.wikisource.org/wiki/%D0%90%D1%85%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%D0%B9_(%D0%A6%D0%B2%D0%B5%D1%82%D0%B0%D0%B5%D0%B2%D0%B0),1,0,"(31, 8, 1941)",Q188526,0
462,462,0,0,1,А.,А,П.,Платонов,Чевенгур,,1,0,"(5, 1, 1951)",Q315147,1
463,463,0,0,1,А.,А,П.,Платонов,Котлован,,1,0,"(5, 1, 1951)",Q315147,1
464,464,0,0,1,А.,А,П.,Платонов,Волшебное кольцо,,1,0,"(5, 1, 1951)",Q315147,1
465,465,0,0,1,А.,А,П.,Платонов,Неизвестный цветок,,1,0,"(5, 1, 1951)",Q315147,1
466,466,0,0,1,А.,А,П.,Платонов,На заре туманной юности,,1,0,"(5, 1, 1951)",Q315147,1
467,467,0,1,1,А.,А,П.,Платонов,Корова,,2,0,"(5, 1, 1951)",Q315147,1
468,468,0,0,1,А.,А,П.,Платонов,Юшка,,1,0,"(5, 1, 1951)",Q315147,1
469,469,0,0,1,А.,А,П.,Платонов,Сокровенный человек,,1,0,"(5, 1, 1951)",Q315147,1
470,470,0,0,1,А.,А,П.,Платонов,Шарманка,,1,0,"(5, 1, 1951)",Q315147,1
471,471,0,0,1,А.,А,П.,Платонов,Впрок,,1,0,"(5, 1, 1951)",Q315147,1
472,472,0,0,1,А.,А,С.,Грин,Зелёная лампа,ru.wikisource.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D0%B0%D1%8F_%D0%BB%D0%B0%D0%BC%D0%BF%D0%B0_(%D0%93%D1%80%D0%B8%D0%BD),1,0,,,1
473,473,0,0,1,М.,М,А.,Булгаков,Кабала святош,ru.wikisource.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D0%B0%D1%8F_%D0%BB%D0%B0%D0%BC%D0%BF%D0%B0_(%D0%93%D1%80%D0%B8%D0%BD),1,0,,,1
474,474,0,0,1,М.,М,А.,Булгаков,Бег,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%B3,1,0,,,1
475,475,1,0,1,М.,М,А.,Булгаков,Белая гвардия,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D1%8F,2,0,,,1
476,476,1,1,1,М.,М,А.,Булгаков,Собачье сердце,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D1%87%D1%8C%D0%B5_%D1%81%D0%B5%D1%80%D0%B4%D1%86%D0%B5,3,0,,,1
477,477,1,1,1,М.,М,А.,Булгаков,Мастер и Маргарита,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80_%D0%B8_%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%80%D0%B8%D1%82%D0%B0,3,0,,,1
478,478,0,0,1,М.,М,А.,Булгаков,Похождения Чичикова,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%85%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F_%D0%A7%D0%B8%D1%87%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,1,0,,,1
479,479,0,0,1,А.,А,Т.,Твардовский,Василий Тёркин,,1,0,"(18, 12, 1971)",Q362828,1
480,480,0,0,1,А.,А,Т.,Твардовский,За далью даль,,1,0,"(18, 12, 1971)",Q362828,1
481,481,0,0,1,А.,А,Т.,Твардовский,Страна Муравия,,1,0,"(18, 12, 1971)",Q362828,1
482,482,0,0,1,А.,А,Т.,Твардовский,Я убит подо Ржевом,,1,0,"(18, 12, 1971)",Q362828,1
483,483,0,0,1,А.,А,Т.,Твардовский,Братья,,1,0,"(18, 12, 1971)",Q362828,1
484,484,0,0,1,А.,А,Т.,Твардовский,Спасибо,,1,0,"(18, 12, 1971)",Q362828,1
485,485,0,0,1,А.,А,Т.,Твардовский,Снега потемнеют синие…,,1,0,"(18, 12, 1971)",Q362828,1
486,486,0,0,1,А.,А,Т.,Твардовский,"Июль, макушка лета…",,1,0,"(18, 12, 1971)",Q362828,1
487,487,0,0,1,А.,А,Т.,Твардовский,На дне моей жизни…,,1,0,"(18, 12, 1971)",Q362828,1
488,488,0,0,1,А.,А,Т.,Твардовский,Урожай,,1,0,"(18, 12, 1971)",Q362828,1
489,489,0,0,1,А.,А,Т.,Твардовский,Родное,,1,0,"(18, 12, 1971)",Q362828,1
490,490,0,0,1,А.,А,Т.,Твардовский,Весенние строчки,,1,0,"(18, 12, 1971)",Q362828,1
491,491,0,0,1,А.,А,Т.,Твардовский,Матери,,1,0,"(18, 12, 1971)",Q362828,1
492,492,0,0,1,Ю.,Ю,Н.,Тынянов,Смерть Вазир-Мухтара,,1,0,,,1
493,493,0,1,1,Б.,Б,Л.,Пастернак,Доктор Живаго,,2,0,"(30, 5, 1960)",Q41223,1
494,494,0,1,1,М.,М,А.,Шолохов,Тихий Дон,,2,1,,Q4379523,1
495,495,0,0,1,М.,М,А.,Шолохов,Поднятая целина,,1,1,,Q4379523,1
496,496,0,1,1,М.,М,А.,Шолохов,Судьба человека,,2,1,,Q4379523,1
497,497,0,0,1,М.,М,А.,Шолохов,Нахалёнок,,1,1,,Q4379523,1
498,498,0,0,1,Ф.,Ф,А.,Абрамов,О чём плачут лошади,,1,0,"(14, 5, 1983)",Q468277,1
499,499,0,0,1,Ф.,Ф,А.,Абрамов,"Тетралогия Пряслины:
Две зимы и три лета
Братья и сестры
Пути-перепутья
Дом",,1,0,"(14, 5, 1983)",Q468277,1
500,500,0,0,1,Ф.,Ф,А.,Абрамов,Две зимы и три лета,,1,0,"(14, 5, 1983)",Q468277,1
501,501,0,0,1,Ф.,Ф,А.,Абрамов,Братья и сестры,,1,0,"(14, 5, 1983)",Q468277,1
502,502,0,0,1,Ф.,Ф,А.,Абрамов,Пути-перепутья,,1,0,"(14, 5, 1983)",Q468277,1
503,503,0,0,1,Ф.,Ф,А.,Абрамов,Дом,,1,0,"(14, 5, 1983)",Q468277,1
504,504,0,0,1,Ф.,Ф,А.,Абрамов,Поездка в прошлое,,1,0,"(14, 5, 1983)",Q468277,1
505,505,0,0,1,Чингиз,Ч,,Айтматов,И дольше века длится день…,,1,1,"(10, 6, 2008)",Q484292,1
506,506,0,0,1,Чингиз,Ч,,Айтматов,Плаха,,1,1,"(10, 6, 2008)",Q484292,1
507,507,0,1,1,В.,В,,Быков,Обелиск,,2,0,"(22, 6, 2003)",Q335794,1
508,508,0,1,1,В.,В,,Быков,Сотников,,2,0,"(22, 6, 2003)",Q335794,1
509,509,0,0,1,В.,В,,Быков,"""Облава""",,1,0,"(22, 6, 2003)",Q335794,1
510,510,0,0,1,В.,В,П.,Астафьев,"Вам продолжать эту жизнь (письмо, адресованное юной читательнице)",,1,0,"(29, 11, 2001)",Q968184,1
511,511,1,0,1,В.,В,П.,Астафьев,Васюткино озеро,,2,0,"(29, 11, 2001)",Q968184,1
512,512,0,0,1,В.,В,П.,Астафьев,Игры,,1,0,"(29, 11, 2001)",Q968184,1
513,513,0,1,1,В.,В,П.,Астафьев,Конь с розовой гривой,,2,0,"(29, 11, 2001)",Q968184,1
514,514,0,1,1,В.,В,П.,Астафьев,"Фотография, на которой меня нет",,2,0,"(29, 11, 2001)",Q968184,1
515,515,0,0,1,В.,В,П.,Астафьев,Царь-рыба,,1,0,"(29, 11, 2001)",Q968184,1
516,516,0,0,1,В.,В,П.,Астафьев,Печальный детектив,,1,0,"(29, 11, 2001)",Q968184,1
517,517,0,0,1,К.,К,,Булычёв,Заповедник сказок,,1,1,,,1
518,518,0,0,1,К.,К,,Булычёв,Когда мне было 12 лет,,1,1,,,1
519,519,0,1,1,В.,В,Г.,Распутин,Уроки французского,,2,0,"(14, 3, 2015)",Q529309,1
520,520,0,0,1,В.,В,Г.,Распутин,Последний срок,,1,0,"(14, 3, 2015)",Q529309,1
521,521,0,1,1,В.,В,Г.,Распутин,Прощание с Матерой,,2,0,"(14, 3, 2015)",Q529309,1
522,522,0,0,1,В.,В,Г.,Распутин,Живи и помни,,1,0,"(14, 3, 2015)",Q529309,1
523,523,0,0,1,Р.,Р,П.,Погодин,Тишина,,1,0,"(30, 3, 1993)",Q4366597,1
524,524,0,0,1,Р.,Р,П.,Погодин,Дубравка,,1,0,"(30, 3, 1993)",Q4366597,1
525,525,0,0,1,А.,А,В.,Вампилов,Свидание,,1,1,"(17, 8, 1972)",Q1706297,1
526,526,0,0,1,А.,А,В.,Вампилов,Прошлым летом в Чулимске,,1,1,"(17, 8, 1972)",Q1706297,1
527,527,0,1,1,А.,А,В.,Вампилов,Старший сын,,2,1,"(17, 8, 1972)",Q1706297,1
528,528,0,0,1,А.,А,,Арбузов,Иркутская история,,1,1,"(21, 1, 1968)",Q900359,1
529,529,0,0,1,А.,А,,Арбузов,Жестокие игры,,1,1,"(21, 1, 1968)",Q900359,1
530,530,0,0,1,В.,В,,Розов,В добрый час!,,1,1,,Q4396640,1
531,531,0,0,1,В.,В,,Розов,Гнездо глухаря,,1,1,,Q4396640,1
532,532,0,0,1,Н.,Н,М.,Рубцов,Звезда полей,,1,1,,,1
533,533,0,0,1,Н.,Н,М.,Рубцов,Тихая моя родина…,,1,1,,,1
534,534,0,0,1,Н.,Н,М.,Рубцов,Посвящение другу,,1,1,,,1
535,535,0,1,1,А.,А,И.,Солженицын,Один день Ивана Денисовича,,2,1,"(3, 8, 2008)",Q34474,1
536,536,0,0,1,А.,А,И.,Солженицын,Матрёнин двор,,1,1,"(3, 8, 2008)",Q34474,1
537,537,0,0,1,А.,А,И.,Солженицын,Архипелаг ГУЛАГ,,1,1,"(3, 8, 2008)",Q34474,1
538,538,0,0,1,А.,А,И.,Солженицын,Как нам обустроить Россию,,1,1,"(3, 8, 2008)",Q34474,1
539,539,0,0,1,,,,Пословицы и поговорки народов мира,Россия,,1,1,,,1
540,540,0,0,1,,,,Пословицы и поговорки народов мира,Азия,,1,1,,,1
541,541,0,0,1,,,,Пословицы и поговорки народов мира,Европа,,1,1,,,1
542,542,0,0,1,,,,Пословицы и поговорки народов мира,Америка,,1,1,,,1
543,543,0,0,1,,,,Сказки,Тысяча и одна ночь,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,1,1,,Q2370698,1
544,544,0,0,1,,,,Сказки,Путешествие Синдбада-морехода,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,1,1,,Q2370698,1
545,545,0,0,1,Греческие,Г,,мифы,Титан Атлант и счастливая Аркадия,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,1,1,,Q7849149,1
546,546,0,0,1,Греческие,Г,,мифы,Атлант и Геракл,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,1,1,,Q7849149,1
547,547,0,0,1,Греческие,Г,,мифы,Скотный двор царя Авгия,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,1,1,,Q7849149,1
548,548,0,0,1,Греческие,Г,,мифы,Яблоки Гесперид,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,1,1,,Q7849149,1
549,549,0,0,1,Греческие,Г,,мифы,Геродот Арион,ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B4%D0%BE%D1%82,1,1,,Q7849149,1
550,550,0,0,1,,,,Библия,Библия для детей,,1,1,,Q1845,1
551,551,0,0,1,,,,Библия,Новый завет,ru.wikisource.org/wiki/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9_%D0%B7%D0%B0%D0%B2%D0%B5%D1%82,1,1,,Q1845,1
552,552,0,0,1,,,,Гомер,Одиссея (фрагмент),ru.wikisource.org/wiki/%D0%9E%D0%B4%D0%B8%D1%81%D1%81%D0%B5%D1%8F,1,1,,Q6691,1
553,553,0,0,1,У.,У,,Шекспир,Ромео и Джульетта — Перевод Е.Савич — Перевод Щепкиной-Куперник — Перевод Б.Пастернака,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B5%D0%BE_%D0%B8_%D0%94%D0%B6%D1%83%D0%BB%D1%8C%D0%B5%D1%82%D1%82%D0%B0,1,1,,Q7845988,1
554,554,0,0,1,У.,У,,Шекспир,Гамлет — Перевод Б.Пастернака — Перевод А.Кронеберга — Перевод А.Радлова — Перевод М.Лозинского,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,1,1,,Q7845988,1
555,555,0,0,1,Р.,Р,,Бернс,Честная бедность,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,1,1,"(21, 7, 1796)",Q81960,0
556,556,0,0,1,Ж.,Ж,Б.,Мольер,Мещанин во дворянстве или Скупой,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,1,1,,,1
557,557,0,1,1,Ж.,Ж,Б.,Мольер,Тартюф,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,2,1,,,1
558,558,0,0,1,М.,М,,Сервантес,Дон Кихот (главы),ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,1,1,,,1
559,559,0,0,1,И.,И,В.,Гёте,Фауст,ru.wikisource.org/wiki/%D0%A4%D0%B0%D1%83%D1%81%D1%82,1,1,"(25, 6, 1827)",Q65376,0
560,560,0,0,1,Дж.,Д,Г.,Байрон,"Ты кончил жизнь в пути, герой!..",ru.wikisource.org/wiki/%D0%A4%D0%B0%D1%83%D1%81%D1%82,1,1,,,1
561,561,0,0,1,Дж.,Д,Г.,Байрон,Лирика,,1,1,,,1
562,562,0,0,1,Оноре,О,де,Бальзак,Человеческая комедия,,1,1,"(18, 8, 1850)",Q9711,0
563,563,0,0,1,Гюстав,Г,,Флобер,Саламбо,,1,1,"(8, 5, 1880)",Q43444,0
564,564,0,0,1,Г.,Г,X. ,Андерсен,Соловей,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D0%B9_(%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD;_%D0%93%D0%B0%D0%BD%D0%B7%D0%B5%D0%BD),1,1,,,1
565,565,0,1,1,Виктор,В,,Гюго,Собор Парижской Богоматери,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D0%B9_(%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD;_%D0%93%D0%B0%D0%BD%D0%B7%D0%B5%D0%BD),2,1,"(22, 5, 1885)",Q535,0
566,566,1,0,1,Даниэль,Д,,Дефо,Робинзон Крузо,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%B1%D0%B8%D0%BD%D0%B7%D0%BE%D0%BD_%D0%9A%D1%80%D1%83%D0%B7%D0%BE,2,1,"(24, 4, 1731)",Q40946,0
567,567,0,0,1,Джек,Д,,Лондон,Рассказы,,1,1,"(22, 11, 1916)",Q45765,0
568,568,0,1,1,Джек,Д,,Лондон,Любовь к жизни,,2,1,"(22, 11, 1916)",Q45765,0
569,569,0,0,1,Э.,Э,А.,По,Лягушонок,ru.wikisource.org/wiki/%D0%9B%D1%8F%D0%B3%D1%83%D1%88%D0%BE%D0%BD%D0%BE%D0%BA,1,1,,Q59487133,1
570,570,0,0,1,Джеймс,Д,,Олдридж,Отец и сын,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%B5%D1%86_%D0%B8_%D1%81%D1%8B%D0%BD,1,1,"(23, 2, 2015)",Q1340595,1
571,571,0,0,1,О.,О,,Генри,Дары волхвов,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%B5%D1%86_%D0%B8_%D1%81%D1%8B%D0%BD,1,1,"(5, 6, 1910)",Q172788,0
572,572,0,0,1,Луиджи,Л,,Пиранделло,Черепаха,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,1,1,"(10, 12, 1936)",Q1403,0
573,573,0,0,1,Э.,Э,,Сетон-Томпсон,Снап (история бультерьера),ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,1,1,"(23, 10, 1946)",Q505017,0
574,574,0,0,1,М.,М,,Твен,Приключения Тома Сойера,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,1,1,,,1
575,575,0,0,1,М.,М,,Твен,Приключения Гекльберри Финна,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,1,1,,,1
576,576,0,1,1,А.,А,,Сент-Экзюпери,Маленький принц,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,2,1,,Q1430624,1
577,577,0,0,1,Л.,Л,,Кэрролл,Алиса в стране чудес,ru.wikisource.org/wiki/%D0%90%D0%BB%D0%B8%D1%81%D0%B0_%D0%B2_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5_%D1%87%D1%83%D0%B4%D0%B5%D1%81,1,1,"(14, 1, 1898)",Q38082,0
578,578,0,0,1,Л.,Л,,Кэрролл,Соня въ царствѣ дива,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(14, 1, 1898)",Q38082,0
579,579,0,0,1,Л.,Л,,Кэрролл,Аня в стране чудес (перевод В. Набокова),ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(14, 1, 1898)",Q38082,0
580,580,0,0,1,Астрид,А,,Линдгрен,Приключения Калле Блумквиста,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(28, 1, 2002)",Q55767,1
581,581,0,0,1,Астрид,А,,Линдгрен,Расмус-бродяга,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(28, 1, 2002)",Q55767,1
582,582,0,0,1,Рэй,Р,,Брэдбери,Каникулы (Брэдбери),ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(5, 6, 2012)",Q40640,1
583,583,0,0,1,Рэй,Р,,Брэдбери,Зелёное утро,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(5, 6, 2012)",Q40640,1
584,584,0,0,1,Рэй,Р,,Брэдбери,Вино из одуванчиков,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(5, 6, 2012)",Q40640,1
585,585,0,0,1,Дж.,Д,,Даррел,Говорящий свёрток,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,,,1
586,586,0,0,1,Дж.,Д,,Родари,Приключения Чиполлино,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(14, 4, 1980)",Q193018,1
587,587,0,0,1,Дж.,Д,,Родари,Джельсомино в Стране Лжецов,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(14, 4, 1980)",Q193018,1
588,588,0,0,1,Дж.,Д,,Родари,Чем пахнут ремёсла,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(14, 4, 1980)",Q193018,1
