,Litres,PDF,Wiki,Имя,Название,Отчество,Ссылка,Фамилия,Short name,Score
259,0,0,1,В.,Река играет,Г.,ru.wikisource.org/wiki/%D0%A0%D0%B5%D0%BA%D0%B0_%D0%B8%D0%B3%D1%80%D0%B0%D0%B5%D1%82_(%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE),Короленко,В,1
260,0,1,1,В.,Парадокс,Г.,ru.wikisource.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%B4%D0%BE%D0%BA%D1%81_(%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE),Короленко,В,2
261,0,0,1,В.,Огоньки,Г.,ru.wikisource.org/wiki/%D0%9E%D0%B3%D0%BE%D0%BD%D1%8C%D0%BA%D0%B8_(%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE),Короленко,В,1
262,1,1,1,В.,В дурном обществе,Г.,ru.wikisource.org/wiki/%D0%92_%D0%B4%D1%83%D1%80%D0%BD%D0%BE%D0%BC_%D0%BE%D0%B1%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%B5_(%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE),Короленко,В,3
263,0,0,1,В.,Публицистика,Г.,,Короленко,В,1
264,0,0,1,В.,Письма к Луначарскому,Г.,,Короленко,В,1
265,0,0,1,А.,Дядя Ваня,П.,ru.wikisource.org/wiki/%D0%94%D1%8F%D0%B4%D1%8F_%D0%92%D0%B0%D0%BD%D1%8F_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
266,0,0,1,А.,Вишнёвый сад,П.,ru.wikisource.org/wiki/%D0%92%D0%B8%D1%88%D0%BD%D1%91%D0%B2%D1%8B%D0%B9_%D1%81%D0%B0%D0%B4_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
267,0,1,1,А.,Лошадиная фамилия,П.,ru.wikisource.org/wiki/%D0%9B%D0%BE%D1%88%D0%B0%D0%B4%D0%B8%D0%BD%D0%B0%D1%8F_%D1%84%D0%B0%D0%BC%D0%B8%D0%BB%D0%B8%D1%8F_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,2
268,0,0,1,А.,Пересолил,П.,ru.wikisource.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%BB%D0%B8%D0%BB_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
269,1,0,1,А.,Хамелеон,П.,ru.wikisource.org/wiki/%D0%A5%D0%B0%D0%BC%D0%B5%D0%BB%D0%B5%D0%BE%D0%BD_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,2
270,1,1,1,А.,Толстый и тонкий,П.,ru.wikisource.org/wiki/%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D1%8B%D0%B9_%D0%B8_%D1%82%D0%BE%D0%BD%D0%BA%D0%B8%D0%B9_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,3
271,0,0,1,А.,Злоумышленник,П.,ru.wikisource.org/wiki/%D0%97%D0%BB%D0%BE%D1%83%D0%BC%D1%8B%D1%88%D0%BB%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
272,0,0,1,А.,Налим,П.,ru.wikisource.org/wiki/%D0%9D%D0%B0%D0%BB%D0%B8%D0%BC_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
273,1,0,1,А.,Смерть чиновника,П.,ru.wikisource.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C_%D1%87%D0%B8%D0%BD%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%B0_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,2
274,0,0,1,А.,Хирургия,П.,ru.wikisource.org/wiki/%D0%A5%D0%B8%D1%80%D1%83%D1%80%D0%B3%D0%B8%D1%8F_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
275,0,0,1,А.,Размазня,П.,ru.wikisource.org/wiki/%D0%A0%D0%B0%D0%B7%D0%BC%D0%B0%D0%B7%D0%BD%D1%8F_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
276,0,0,1,А.,На мельнице,П.,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%BC%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D0%B5_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
277,0,0,1,А.,Волк,П.,ru.wikisource.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
278,0,0,1,А.,Переполох,П.,ru.wikisource.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D0%BF%D0%BE%D0%BB%D0%BE%D1%85_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
279,0,0,1,А.,Егерь,П.,ru.wikisource.org/wiki/%D0%95%D0%B3%D0%B5%D1%80%D1%8C_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
280,1,0,1,А.,Тоска,П.,ru.wikisource.org/wiki/%D0%A2%D0%BE%D1%81%D0%BA%D0%B0_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,2
281,0,0,1,А.,В аптеке,П.,ru.wikisource.org/wiki/%D0%92_%D0%B0%D0%BF%D1%82%D0%B5%D0%BA%D0%B5_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
282,1,0,1,А.,Дом с мезонином,П.,ru.wikisource.org/wiki/%D0%94%D0%BE%D0%BC_%D1%81_%D0%BC%D0%B5%D0%B7%D0%BE%D0%BD%D0%B8%D0%BD%D0%BE%D0%BC_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,2
283,0,0,1,А.,Анна на шее,П.,ru.wikisource.org/wiki/%D0%90%D0%BD%D0%BD%D0%B0_%D0%BD%D0%B0_%D1%88%D0%B5%D0%B5_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
284,0,1,1,А.,Беззащитное существо,П.,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%B7%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%BD%D0%BE%D0%B5_%D1%81%D1%83%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%BE_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,2
285,0,0,1,А.,Медведь,П.,ru.wikisource.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B2%D0%B5%D0%B4%D1%8C_(%D0%A7%D0%B5%D1%85%D0%BE%D0%B2),Чехов,А,1
286,0,0,1,И.,Танька,А.,,Бунин,И,1
287,0,0,1,И.,Лапти,А.,,Бунин,И,1
288,0,0,1,И.,Сверчок,А.,,Бунин,И,1
289,0,0,1,И.,Цифры,А.,,Бунин,И,1
290,1,0,1,И.,Господин из Сан-Франциско,А.,,Бунин,И,2
291,0,1,1,И.,Солнечный удар,А.,,Бунин,И,2
292,0,0,1,И.,Иоанн-Рыдалец,А.,,Бунин,И,1
293,0,0,1,И.,Чистый понедельник,А.,,Бунин,И,1
294,0,0,1,И.,"Стихотворения:
Густой зелёный ельник у дороги
Осыпаются астры в садах
Перед закатом набежало
Вечер
Слово
Сказка
Помню долгий зимний вечер
Летняя ночь
Первым утренник, серебряным мороз
Ещё и холоден и сыр
Детство
Чистый понедельник
Родина В. Брюсов ??
За веком век
Труд",А.,,Бунин,И,1
295,0,0,1,И.,Густой зелёный ельник у дороги,А.,,Бунин,И,1
296,0,0,1,И.,Осыпаются астры в садах,А.,,Бунин,И,1
297,0,0,1,И.,Перед закатом набежало,А.,,Бунин,И,1
298,0,0,1,И.,Вечер,А.,,Бунин,И,1
299,0,0,1,И.,Слово,А.,,Бунин,И,1
300,0,0,1,И.,Сказка,А.,,Бунин,И,1
301,0,0,1,И.,Помню долгий зимний вечер,А.,,Бунин,И,1
302,0,0,1,И.,Летняя ночь,А.,,Бунин,И,1
303,0,0,1,И.,"Первым утренник, серебряным мороз",А.,,Бунин,И,1
304,0,0,1,И.,Ещё и холоден и сыр,А.,,Бунин,И,1
305,0,0,1,И.,Детство,А.,,Бунин,И,1
306,0,0,1,И.,Родина В. Брюсов ??,А.,,Бунин,И,1
307,0,0,1,И.,За веком век,А.,,Бунин,И,1
308,0,0,1,И.,Труд,А.,,Бунин,И,1
309,0,0,1,К.,У чудищ,Д.,ru.wikisource.org/wiki/%D0%A3_%D1%87%D1%83%D0%B4%D0%B8%D1%89_(%D0%91%D0%B0%D0%BB%D1%8C%D0%BC%D0%BE%D0%BD%D1%82),Бальмонт,К,1
310,0,0,1,К.,Осень — несколько стихотворений с таким названием,Д.,ru.wikisource.org/wiki/%D0%9E%D1%81%D0%B5%D0%BD%D1%8C,Бальмонт,К,1
311,0,0,1,К.,Снежинка,Д.,ru.wikisource.org/wiki/%D0%A1%D0%BD%D0%B5%D0%B6%D0%B8%D0%BD%D0%BA%D0%B0_(%D0%91%D0%B0%D0%BB%D1%8C%D0%BC%D0%BE%D0%BD%D1%82),Бальмонт,К,1
312,0,0,1,К.,Золотая рыбка,Д.,ru.wikisource.org/wiki/%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%BA%D0%B0_(%D0%91%D0%B0%D0%BB%D1%8C%D0%BC%D0%BE%D0%BD%D1%82),Бальмонт,К,1
313,0,0,1,И.,Мартовская капель,С.,,Шмелёв,И,1
314,0,0,1,И.,Как я встречался с Чеховым,С.,,Шмелёв,И,1
315,0,0,1,И.,За карасями,С.,,Шмелёв,И,1
316,0,0,1,К.,Рождение сказки (?),Г.,,Паустовский,К,1
317,0,0,1,К.,Тёплый хлеб,Г.,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%A2%D1%91%D0%BF%D0%BB%D1%8B%D0%B9_%D1%85%D0%BB%D0%B5%D0%B1_(%D0%9F%D0%B0%D1%83%D1%81%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Паустовский,К,1
318,0,0,1,К.,Телеграмма,Г.,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0_(%D0%9F%D0%B0%D1%83%D1%81%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Паустовский,К,1
319,0,0,1,И.,В парке плакала девочка,,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0_(%D0%9F%D0%B0%D1%83%D1%81%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Северянин,И,1
320,0,0,1,И.,Что шепчет парк,,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0_(%D0%9F%D0%B0%D1%83%D1%81%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Северянин,И,1
321,0,0,1,А.,Змей,М.,,Ремизов,А,1
322,1,0,1,Е.,Мы,И.,ru.wikisource.org/wiki/%D0%9C%D1%8B_(%D0%97%D0%B0%D0%BC%D1%8F%D1%82%D0%B8%D0%BD),Замятин,Е,2
323,0,0,1,Е.,Огненное А,И.,ru.wikisource.org/wiki/%D0%9C%D1%8B_(%D0%97%D0%B0%D0%BC%D1%8F%D1%82%D0%B8%D0%BD),Замятин,Е,1
324,0,1,1,А.,Олеся,И.,ru.wikisource.org/wiki/%D0%9E%D0%BB%D0%B5%D1%81%D1%8F_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,2
325,1,1,1,А.,Гранатовый браслет,И.,ru.wikisource.org/wiki/%D0%93%D1%80%D0%B0%D0%BD%D0%B0%D1%82%D0%BE%D0%B2%D1%8B%D0%B9_%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,3
326,0,0,1,А.,Поединок,И.,ru.wikisource.org/wiki/%D0%9F%D0%BE%D0%B5%D0%B4%D0%B8%D0%BD%D0%BE%D0%BA_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,1
327,0,0,1,А.,Тапёр,И.,ru.wikisource.org/wiki/%D0%A2%D0%B0%D0%BF%D1%91%D1%80_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,1
328,0,0,1,А.,Мой полёт,И.,ru.wikisource.org/wiki/%D0%A2%D0%B0%D0%BF%D1%91%D1%80_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,1
329,0,0,1,А.,Добрый доктор,И.,ru.wikisource.org/wiki/%D0%A2%D0%B0%D0%BF%D1%91%D1%80_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,1
330,0,1,1,А.,Белый пудель,И.,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%BB%D1%8B%D0%B9_%D0%BF%D1%83%D0%B4%D0%B5%D0%BB%D1%8C_(%D0%9A%D1%83%D0%BF%D1%80%D0%B8%D0%BD),Куприн,А,2
331,0,0,1,М.,Мещане,,ru.wikisource.org/wiki/%D0%9C%D0%B5%D1%89%D0%B0%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
332,0,0,1,М.,Егор Булычёв и другие,,ru.wikisource.org/wiki/%D0%9C%D0%B5%D1%89%D0%B0%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
333,0,0,1,М.,Фома Гордеев,,ru.wikisource.org/wiki/%D0%9C%D0%B5%D1%89%D0%B0%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
334,0,0,1,М.,Мать,,ru.wikisource.org/wiki/%D0%9C%D0%B0%D1%82%D1%8C_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
335,1,1,1,М.,На дне,,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B4%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,3
336,0,0,1,М.,Мои университеты,,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B4%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
337,1,1,1,М.,Старуха Изергиль,,ru.wikisource.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D1%83%D1%85%D0%B0_%D0%98%D0%B7%D0%B5%D1%80%D0%B3%D0%B8%D0%BB%D1%8C_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,3
338,0,1,1,М.,Макар Чудра,,ru.wikisource.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80_%D0%A7%D1%83%D0%B4%D1%80%D0%B0_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,2
339,1,1,1,М.,Детство,,ru.wikisource.org/wiki/%D0%94%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,3
340,0,0,1,М.,Песня о Соколе,,ru.wikisource.org/wiki/%D0%94%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
341,1,1,1,М.,Челкаш,,ru.wikisource.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BA%D0%B0%D1%88_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,3
342,0,0,1,М.,Сказки об Италии — 1-4,,ru.wikisource.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BA%D0%B0%D1%88_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
343,0,0,1,М.,Ма-аленькая!,,ru.wikisource.org/wiki/%D0%9C%D0%B0-%D0%B0%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0%D1%8F!_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),Горький,М,1
344,0,0,1,М.,Несвоевременные мысли,,ru.wikisource.org/wiki/%D0%A0%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F_%D0%B8_%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B0_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9_1918),Горький,М,1
345,0,0,1,М.,"Литературные портреты (В. И. Ленин, Л. Н. Толстой)",,,Горький,М,1
346,0,0,1,М.,Публицистика,,,Горький,М,1
347,0,1,1,А.,Двенадцать,А.,ru.wikisource.org/wiki/%D0%94%D0%B2%D0%B5%D0%BD%D0%B0%D0%B4%D1%86%D0%B0%D1%82%D1%8C_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,2
348,0,0,1,А.,Родина,А.,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
349,0,0,1,А.,На железной дороге,А.,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B9_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
350,0,0,1,А.,"О, я хочу безумно жить...",А.,"ru.wikisource.org/wiki/%D0%9E,_%D1%8F_%D1%85%D0%BE%D1%87%D1%83_%D0%B1%D0%B5%D0%B7%D1%83%D0%BC%D0%BD%D0%BE_%D0%B6%D0%B8%D1%82%D1%8C_(%D0%91%D0%BB%D0%BE%D0%BA)",Блок,А,1
351,0,0,1,А.,"Да, так диктует вдохновенье…",А.,ru.wikisource.org/wiki/%D0%94%D0%B0._%D0%A2%D0%B0%D0%BA_%D0%B4%D0%B8%D0%BA%D1%82%D1%83%D0%B5%D1%82_%D0%B2%D0%B4%D0%BE%D1%85%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
352,0,0,1,А.,Сольвейг,А.,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BB%D1%8C%D0%B2%D0%B5%D0%B9%D0%B3_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
353,0,0,1,А.,Ты — как отзвук забытого гимна,А.,ru.wikisource.org/wiki/%D0%A2%D1%8B_%E2%80%94_%D0%BA%D0%B0%D0%BA_%D0%BE%D1%82%D0%B7%D0%B2%D1%83%D0%BA_%D0%B7%D0%B0%D0%B1%D1%8B%D1%82%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B8%D0%BC%D0%BD%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
354,0,0,1,А.,"О доблестях, о подвигах, о славе…",А.,"ru.wikisource.org/wiki/%D0%9E_%D0%B4%D0%BE%D0%B1%D0%BB%D0%B5%D1%81%D1%82%D1%8F%D1%85,_%D0%BE_%D0%BF%D0%BE%D0%B4%D0%B2%D0%B8%D0%B3%D0%B0%D1%85,_%D0%BE_%D1%81%D0%BB%D0%B0%D0%B2%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA)",Блок,А,1
355,0,0,1,А.,Летний вечер,А.,ru.wikisource.org/wiki/%D0%9B%D0%B5%D1%82%D0%BD%D0%B8%D0%B9_%D0%B2%D0%B5%D1%87%D0%B5%D1%80_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
356,0,0,1,А.,О как безумно за окном...,А.,"ru.wikisource.org/wiki/%D0%9E,_%D0%BA%D0%B0%D0%BA_%D0%B1%D0%B5%D0%B7%D1%83%D0%BC%D0%BD%D0%BE_%D0%B7%D0%B0_%D0%BE%D0%BA%D0%BD%D0%BE%D0%BC_(%D0%91%D0%BB%D0%BE%D0%BA)",Блок,А,1
357,0,0,1,А.,О весна без конца и без краю…,А.,"ru.wikisource.org/wiki/%D0%9E,_%D0%B2%D0%B5%D1%81%D0%BD%D0%B0_%D0%B1%D0%B5%D0%B7_%D0%BA%D0%BE%D0%BD%D1%86%D0%B0_%D0%B8_%D0%B1%D0%B5%D0%B7_%D0%BA%D1%80%D0%B0%D1%8E_(%D0%91%D0%BB%D0%BE%D0%BA)",Блок,А,1
358,0,0,1,А.,Ветер принёс издалека…,А.,ru.wikisource.org/wiki/%D0%92%D0%B5%D1%82%D0%B5%D1%80_%D0%BF%D1%80%D0%B8%D0%BD%D0%B5%D1%81_%D0%B8%D0%B7%D0%B4%D0%B0%D0%BB%D1%91%D0%BA%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
359,0,0,1,А.,Заклятие огнём и мраком,А.,ru.wikisource.org/wiki/%D0%92%D0%B5%D1%82%D0%B5%D1%80_%D0%BF%D1%80%D0%B8%D0%BD%D0%B5%D1%81_%D0%B8%D0%B7%D0%B4%D0%B0%D0%BB%D1%91%D0%BA%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
360,0,0,1,А.,В ресторане,А.,ru.wikisource.org/wiki/%D0%92_%D1%80%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
361,0,0,1,А.,Как тяжело ходить среди людей…,А.,ru.wikisource.org/wiki/%D0%9A%D0%B0%D0%BA_%D1%82%D1%8F%D0%B6%D0%B5%D0%BB%D0%BE_%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C_%D1%81%D1%80%D0%B5%D0%B4%D0%B8_%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
362,0,0,1,А.,Возмездие,А.,ru.wikisource.org/wiki/%D0%92%D0%BE%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
363,0,0,1,А.,Ямбы,А.,ru.wikisource.org/wiki/%D0%AF%D0%BC%D0%B1%D1%8B_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
364,0,0,1,А.,Ушла. Но гиацинты ждали…,А.,ru.wikisource.org/wiki/%D0%AF%D0%BC%D0%B1%D1%8B_(%D0%91%D0%BB%D0%BE%D0%BA),Блок,А,1
365,0,0,1,В.,Клоп,В.,ru.wikisource.org/wiki/%D0%9A%D0%BB%D0%BE%D0%BF,Маяковский,В,1
366,0,0,1,В.,Баня,В.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%BD%D1%8F,Маяковский,В,1
367,0,0,1,В.,Прозаседавшиеся,В.,ru.wikisource.org/wiki/%D0%9F%D1%80%D0%BE%D0%B7%D0%B0%D1%81%D0%B5%D0%B4%D0%B0%D0%B2%D1%88%D0%B8%D0%B5%D1%81%D1%8F,Маяковский,В,1
368,0,1,1,В.,Облако в штанах,В.,ru.wikisource.org/wiki/%D0%9E%D0%B1%D0%BB%D0%B0%D0%BA%D0%BE_%D0%B2_%D1%88%D1%82%D0%B0%D0%BD%D0%B0%D1%85,Маяковский,В,2
369,0,0,1,В.,Во весь голос,В.,ru.wikisource.org/wiki/%D0%92%D0%BE_%D0%B2%D0%B5%D1%81%D1%8C_%D0%B3%D0%BE%D0%BB%D0%BE%D1%81,Маяковский,В,1
370,0,0,1,В.,Нате,В.,ru.wikisource.org/wiki/%D0%9D%D0%B0%D1%82%D0%B5,Маяковский,В,1
371,0,0,1,В.,А вы могли бы?,В.,ru.wikisource.org/wiki/%D0%90_%D0%B2%D1%8B_%D0%BC%D0%BE%D0%B3%D0%BB%D0%B8_%D0%B1%D1%8B%3F,Маяковский,В,1
372,0,0,1,В.,Послушайте,В.,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D1%83%D1%88%D0%B0%D0%B9%D1%82%D0%B5,Маяковский,В,1
373,0,0,1,В.,Хорошее отношение к лошадям,В.,ru.wikisource.org/wiki/%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B5_%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BA_%D0%BB%D0%BE%D1%88%D0%B0%D0%B4%D1%8F%D0%BC,Маяковский,В,1
374,0,0,1,В.,"Необычайное приключение, бывшее с Владимиром Маяковским на даче",В.,"ru.wikisource.org/wiki/%D0%9D%D0%B5%D0%BE%D0%B1%D1%8B%D1%87%D0%B0%D0%B9%D0%BD%D0%BE%D0%B5_%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D0%B5,_%D0%B1%D1%8B%D0%B2%D1%88%D0%B5%D0%B5_%D1%81_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%BC_%D0%9C%D0%B0%D1%8F%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%BC_%D0%BD%D0%B0_%D0%B4%D0%B0%D1%87%D0%B5",Маяковский,В,1
375,0,0,1,В.,Подлиза,В.,ru.wikisource.org/wiki/%D0%9F%D0%BE%D0%B4%D0%BB%D0%B8%D0%B7%D0%B0,Маяковский,В,1
376,0,0,1,В.,Люблю,В.,ru.wikisource.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BB%D1%8E,Маяковский,В,1
377,1,0,1,С.,Анна Снегина,А.,ru.wikisource.org/wiki/%D0%90%D0%BD%D0%BD%D0%B0_%D0%A1%D0%BD%D0%B5%D0%B3%D0%B8%D0%BD%D0%B0,Есенин,С,2
378,0,0,1,С.,Отговорила роща золотая,А.,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8%D0%BB%D0%B0_%D1%80%D0%BE%D1%89%D0%B0_%D0%B7%D0%BE%D0%BB%D0%BE%D1%82%D0%B0%D1%8F,Есенин,С,1
379,0,0,1,С.,"Несказанное, синее, нежное",А.,"ru.wikisource.org/wiki/%D0%9D%D0%B5%D1%81%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5,_%D1%81%D0%B8%D0%BD%D0%B5%D0%B5,_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D0%B5",Есенин,С,1
380,0,0,1,С.,С добрым утром,А.,ru.wikisource.org/wiki/%D0%A1_%D0%B4%D0%BE%D0%B1%D1%80%D1%8B%D0%BC_%D1%83%D1%82%D1%80%D0%BE%D0%BC,Есенин,С,1
